12/12/2025 17:49:48	System Memory	Sin procesar	Objeto no procesado		Omitido	Archivo		System Memory	Sin procesar				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-ReadyBoost%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-RestartManager%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-RestartManager%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-RestartManager%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-RestartManager%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Security-Mitigations%4KernelMode.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Security-Mitigations%4KernelMode.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4UserMode.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Security-Mitigations%4UserMode.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4UserMode.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Security-Mitigations%4UserMode.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4ActionCenter.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4ActionCenter.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4ActionCenter.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4ActionCenter.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4AppDefaults.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4AppDefaults.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4AppDefaults.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4AppDefaults.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Shell-Core%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Audit.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SmbClient%4Audit.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Audit.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SmbClient%4Audit.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SmbClient%4Connectivity.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SmbClient%4Connectivity.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBClient%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBClient%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Security.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SmbClient%4Security.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Security.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SmbClient%4Security.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Audit.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Audit.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Audit.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Audit.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Connectivity.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Connectivity.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Connectivity.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Connectivity.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Security.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Security.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Security.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-SMBServer%4Security.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StateRepository%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StateRepository%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Restricted.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StateRepository%4Restricted.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Restricted.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StateRepository%4Restricted.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-ClassPnP%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Storage-ClassPnP%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-ClassPnP%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Storage-ClassPnP%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Health.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Storage-Storport%4Health.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Health.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Storage-Storport%4Health.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Storage-Storport%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Storage-Storport%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageManagement%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageManagement%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageManagement%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageManagement%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-Driver%4Diagnostic.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageSpaces-Driver%4Diagnostic.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-Driver%4Diagnostic.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageSpaces-Driver%4Diagnostic.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-Driver%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageSpaces-Driver%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-Driver%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageSpaces-Driver%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageVolume%4Diagnostic.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageVolume%4Diagnostic.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageVolume%4Diagnostic.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageVolume%4Diagnostic.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageVolume%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageVolume%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-StorageVolume%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-StorageVolume%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Store%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-Store%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-TaskScheduler%4Maintenance.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-TaskScheduler%4Maintenance.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-TaskScheduler%4Maintenance.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-TaskScheduler%4Maintenance.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:10:35	C:\Windows\MFGSTAT.zip\OS\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Windows\MFGSTAT.zip//OS/Windows/System32/winevt/Logs	Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
